image_id,file_path,pixel_size,label,difficulty,left_eye,right_eye,nose,mouth
871,data\real_and_fake_face\training_fake\mid_452_1111.jpg,600x600,fake,mid,1,1,1,1
872,data\real_and_fake_face\training_fake\mid_453_1111.jpg,600x600,fake,mid,1,1,1,1
873,data\real_and_fake_face\training_fake\mid_454_1111.jpg,600x600,fake,mid,1,1,1,1
874,data\real_and_fake_face\training_fake\mid_455_0101.jpg,600x600,fake,mid,0,1,0,1
875,data\real_and_fake_face\training_fake\mid_456_1111.jpg,600x600,fake,mid,1,1,1,1
876,data\real_and_fake_face\training_fake\mid_457_1100.jpg,600x600,fake,mid,1,1,0,0
877,data\real_and_fake_face\training_fake\mid_458_1111.jpg,600x600,fake,mid,1,1,1,1
878,data\real_and_fake_face\training_fake\mid_459_1001.jpg,600x600,fake,mid,1,0,0,1
879,data\real_and_fake_face\training_fake\mid_45_0010.jpg,600x600,fake,mid,0,0,1,0
880,data\real_and_fake_face\training_fake\mid_460_1111.jpg,600x600,fake,mid,1,1,1,1
881,data\real_and_fake_face\training_fake\mid_461_1100.jpg,600x600,fake,mid,1,1,0,0
882,data\real_and_fake_face\training_fake\mid_462_1101.jpg,600x600,fake,mid,1,1,0,1
883,data\real_and_fake_face\training_fake\mid_463_0100.jpg,600x600,fake,mid,0,1,0,0
884,data\real_and_fake_face\training_fake\mid_464_1111.jpg,600x600,fake,mid,1,1,1,1
885,data\real_and_fake_face\training_fake\mid_465_1111.jpg,600x600,fake,mid,1,1,1,1
886,data\real_and_fake_face\training_fake\mid_466_1111.jpg,600x600,fake,mid,1,1,1,1
887,data\real_and_fake_face\training_fake\mid_467_1111.jpg,600x600,fake,mid,1,1,1,1
888,data\real_and_fake_face\training_fake\mid_468_1110.jpg,600x600,fake,mid,1,1,1,0
889,data\real_and_fake_face\training_fake\mid_469_1111.jpg,600x600,fake,mid,1,1,1,1
890,data\real_and_fake_face\training_fake\mid_46_1111.jpg,600x600,fake,mid,1,1,1,1
891,data\real_and_fake_face\training_fake\mid_470_1001.jpg,600x600,fake,mid,1,0,0,1
892,data\real_and_fake_face\training_fake\mid_471_1111.jpg,600x600,fake,mid,1,1,1,1
893,data\real_and_fake_face\training_fake\mid_472_1101.jpg,600x600,fake,mid,1,1,0,1
894,data\real_and_fake_face\training_fake\mid_473_0011.jpg,600x600,fake,mid,0,0,1,1
895,data\real_and_fake_face\training_fake\mid_474_1110.jpg,600x600,fake,mid,1,1,1,0
896,data\real_and_fake_face\training_fake\mid_475_1111.jpg,600x600,fake,mid,1,1,1,1
897,data\real_and_fake_face\training_fake\mid_476_1111.jpg,600x600,fake,mid,1,1,1,1
898,data\real_and_fake_face\training_fake\mid_477_1100.jpg,600x600,fake,mid,1,1,0,0
899,data\real_and_fake_face\training_fake\mid_478_1101.jpg,600x600,fake,mid,1,1,0,1
900,data\real_and_fake_face\training_fake\mid_479_1111.jpg,600x600,fake,mid,1,1,1,1
901,data\real_and_fake_face\training_fake\mid_47_1110.jpg,600x600,fake,mid,1,1,1,0
902,data\real_and_fake_face\training_fake\mid_480_1111.jpg,600x600,fake,mid,1,1,1,1
903,data\real_and_fake_face\training_fake\mid_48_1111.jpg,600x600,fake,mid,1,1,1,1
904,data\real_and_fake_face\training_fake\mid_49_1111.jpg,600x600,fake,mid,1,1,1,1
905,data\real_and_fake_face\training_fake\mid_4_1111.jpg,600x600,fake,mid,1,1,1,1
906,data\real_and_fake_face\training_fake\mid_50_1111.jpg,600x600,fake,mid,1,1,1,1
907,data\real_and_fake_face\training_fake\mid_51_1111.jpg,600x600,fake,mid,1,1,1,1
908,data\real_and_fake_face\training_fake\mid_52_1111.jpg,600x600,fake,mid,1,1,1,1
909,data\real_and_fake_face\training_fake\mid_53_1100.jpg,600x600,fake,mid,1,1,0,0
910,data\real_and_fake_face\training_fake\mid_54_1111.jpg,600x600,fake,mid,1,1,1,1
911,data\real_and_fake_face\training_fake\mid_55_1111.jpg,600x600,fake,mid,1,1,1,1
912,data\real_and_fake_face\training_fake\mid_56_1111.jpg,600x600,fake,mid,1,1,1,1
913,data\real_and_fake_face\training_fake\mid_57_1111.jpg,600x600,fake,mid,1,1,1,1
914,data\real_and_fake_face\training_fake\mid_58_1100.jpg,600x600,fake,mid,1,1,0,0
915,data\real_and_fake_face\training_fake\mid_59_1111.jpg,600x600,fake,mid,1,1,1,1
916,data\real_and_fake_face\training_fake\mid_5_0011.jpg,600x600,fake,mid,0,0,1,1
917,data\real_and_fake_face\training_fake\mid_60_1101.jpg,600x600,fake,mid,1,1,0,1
918,data\real_and_fake_face\training_fake\mid_61_1111.jpg,600x600,fake,mid,1,1,1,1
919,data\real_and_fake_face\training_fake\mid_62_1110.jpg,600x600,fake,mid,1,1,1,0
920,data\real_and_fake_face\training_fake\mid_63_1111.jpg,600x600,fake,mid,1,1,1,1
921,data\real_and_fake_face\training_fake\mid_64_1100.jpg,600x600,fake,mid,1,1,0,0
922,data\real_and_fake_face\training_fake\mid_65_1111.jpg,600x600,fake,mid,1,1,1,1
923,data\real_and_fake_face\training_fake\mid_66_1100.jpg,600x600,fake,mid,1,1,0,0
924,data\real_and_fake_face\training_fake\mid_67_1111.jpg,600x600,fake,mid,1,1,1,1
925,data\real_and_fake_face\training_fake\mid_68_1111.jpg,600x600,fake,mid,1,1,1,1
926,data\real_and_fake_face\training_fake\mid_69_1111.jpg,600x600,fake,mid,1,1,1,1
927,data\real_and_fake_face\training_fake\mid_6_1111.jpg,600x600,fake,mid,1,1,1,1
928,data\real_and_fake_face\training_fake\mid_70_1111.jpg,600x600,fake,mid,1,1,1,1
929,data\real_and_fake_face\training_fake\mid_71_1111.jpg,600x600,fake,mid,1,1,1,1
930,data\real_and_fake_face\training_fake\mid_72_1111.jpg,600x600,fake,mid,1,1,1,1
931,data\real_and_fake_face\training_fake\mid_73_1110.jpg,600x600,fake,mid,1,1,1,0
932,data\real_and_fake_face\training_fake\mid_74_1111.jpg,600x600,fake,mid,1,1,1,1
933,data\real_and_fake_face\training_fake\mid_75_1111.jpg,600x600,fake,mid,1,1,1,1
934,data\real_and_fake_face\training_fake\mid_76_1111.jpg,600x600,fake,mid,1,1,1,1
935,data\real_and_fake_face\training_fake\mid_77_1110.jpg,600x600,fake,mid,1,1,1,0
936,data\real_and_fake_face\training_fake\mid_78_1101.jpg,600x600,fake,mid,1,1,0,1
937,data\real_and_fake_face\training_fake\mid_79_1111.jpg,600x600,fake,mid,1,1,1,1
938,data\real_and_fake_face\training_fake\mid_7_1100.jpg,600x600,fake,mid,1,1,0,0
939,data\real_and_fake_face\training_fake\mid_80_1111.jpg,600x600,fake,mid,1,1,1,1
940,data\real_and_fake_face\training_fake\mid_81_1101.jpg,600x600,fake,mid,1,1,0,1
941,data\real_and_fake_face\training_fake\mid_82_1111.jpg,600x600,fake,mid,1,1,1,1
942,data\real_and_fake_face\training_fake\mid_83_1111.jpg,600x600,fake,mid,1,1,1,1
943,data\real_and_fake_face\training_fake\mid_84_1111.jpg,600x600,fake,mid,1,1,1,1
944,data\real_and_fake_face\training_fake\mid_85_0011.jpg,600x600,fake,mid,0,0,1,1
945,data\real_and_fake_face\training_fake\mid_86_1111.jpg,600x600,fake,mid,1,1,1,1
946,data\real_and_fake_face\training_fake\mid_87_1111.jpg,600x600,fake,mid,1,1,1,1
947,data\real_and_fake_face\training_fake\mid_88_1110.jpg,600x600,fake,mid,1,1,1,0
948,data\real_and_fake_face\training_fake\mid_89_1111.jpg,600x600,fake,mid,1,1,1,1
949,data\real_and_fake_face\training_fake\mid_8_1111.jpg,600x600,fake,mid,1,1,1,1
950,data\real_and_fake_face\training_fake\mid_90_1111.jpg,600x600,fake,mid,1,1,1,1
951,data\real_and_fake_face\training_fake\mid_91_1111.jpg,600x600,fake,mid,1,1,1,1
952,data\real_and_fake_face\training_fake\mid_92_1111.jpg,600x600,fake,mid,1,1,1,1
953,data\real_and_fake_face\training_fake\mid_93_1111.jpg,600x600,fake,mid,1,1,1,1
954,data\real_and_fake_face\training_fake\mid_94_1111.jpg,600x600,fake,mid,1,1,1,1
955,data\real_and_fake_face\training_fake\mid_95_1100.jpg,600x600,fake,mid,1,1,0,0
956,data\real_and_fake_face\training_fake\mid_96_1111.jpg,600x600,fake,mid,1,1,1,1
957,data\real_and_fake_face\training_fake\mid_97_1111.jpg,600x600,fake,mid,1,1,1,1
958,data\real_and_fake_face\training_fake\mid_98_1111.jpg,600x600,fake,mid,1,1,1,1
959,data\real_and_fake_face\training_fake\mid_99_1100.jpg,600x600,fake,mid,1,1,0,0
960,data\real_and_fake_face\training_fake\mid_9_1110.jpg,600x600,fake,mid,1,1,1,0
